epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,896.856,1.17653,0.65135,0.9297,0.58603,0.5315,0.58246,0.21417,2.41028,1.21635,1.4985,0.00707281,0.00707281,0.00707281
368,899.335,1.25865,0.71199,0.95368,0.50591,0.48735,0.53613,0.20039,2.44168,1.26908,1.51288,0.00705861,0.00705861,0.00705861
369,901.768,1.20073,0.68607,0.97595,0.51159,0.5024,0.51586,0.18919,2.43451,1.29268,1.5057,0.00704439,0.00704439,0.00704439
370,904.205,1.22228,0.66053,0.92869,0.52098,0.44111,0.48978,0.19029,2.42131,1.33672,1.49963,0.00703014,0.00703014,0.00703014
371,906.75,1.35308,0.70179,0.92896,0.55093,0.46298,0.51206,0.20154,2.4196,1.35694,1.47223,0.00701588,0.00701588,0.00701588
372,909.379,1.20195,0.65126,0.92877,0.58059,0.49927,0.52481,0.20108,2.41405,1.31748,1.48826,0.0070016,0.0070016,0.0070016
373,911.927,1.19798,0.70502,0.94183,0.56625,0.50501,0.53856,0.20413,2.40689,1.34875,1.48462,0.0069873,0.0069873,0.0069873
374,914.489,1.21243,0.65108,0.91121,0.47536,0.62961,0.53825,0.19963,2.40591,1.33909,1.48518,0.00697298,0.00697298,0.00697298
375,917.047,1.25996,0.70867,0.94729,0.4698,0.63759,0.499,0.16984,2.43664,1.32006,1.50481,0.00695864,0.00695864,0.00695864
376,919.5,1.21526,0.69813,0.93167,0.47313,0.66812,0.51148,0.1634,2.43354,1.28973,1.49655,0.00694428,0.00694428,0.00694428
377,921.91,1.22918,0.66498,0.90459,0.44531,0.65532,0.50205,0.16719,2.47098,1.28263,1.52252,0.00692991,0.00692991,0.00692991
378,924.294,1.2091,0.6503,0.92437,0.44724,0.57038,0.51462,0.17969,2.47334,1.28952,1.54383,0.00691551,0.00691551,0.00691551
379,926.68,1.2567,0.76067,0.96597,0.48084,0.56021,0.54034,0.1869,2.44602,1.27766,1.5205,0.0069011,0.0069011,0.0069011
380,929.082,1.06406,0.59031,0.89713,0.48047,0.4529,0.49113,0.16466,2.4633,1.29315,1.51427,0.00688667,0.00688667,0.00688667
381,931.517,1.13433,0.64452,0.91551,0.49101,0.43391,0.48705,0.18166,2.43853,1.27255,1.50665,0.00687222,0.00687222,0.00687222
382,933.932,1.25053,0.7997,0.9385,0.45329,0.61464,0.54027,0.18893,2.47037,1.20128,1.51356,0.00685775,0.00685775,0.00685775
383,936.355,1.2546,0.65463,0.93088,0.60692,0.59377,0.5972,0.21583,2.47513,1.20067,1.50721,0.00684326,0.00684326,0.00684326
384,938.773,1.26445,0.70401,0.96336,0.57626,0.56851,0.56346,0.20378,2.50181,1.24738,1.52879,0.00682876,0.00682876,0.00682876
385,941.207,1.22335,0.65958,0.92436,0.59621,0.57621,0.58482,0.20576,2.49193,1.23109,1.51881,0.00681424,0.00681424,0.00681424
386,943.616,1.15414,0.60787,0.89389,0.58382,0.56713,0.5771,0.21036,2.52574,1.21388,1.54676,0.0067997,0.0067997,0.0067997
387,946.014,1.19704,0.65096,0.92222,0.60519,0.58352,0.58337,0.22614,2.51381,1.25292,1.53034,0.00678514,0.00678514,0.00678514
388,948.412,1.16973,0.61333,0.90226,0.60995,0.58639,0.59666,0.21296,2.52173,1.24167,1.54666,0.00677057,0.00677057,0.00677057
389,950.92,1.24118,0.67428,0.93175,0.59902,0.57924,0.57572,0.20752,2.50181,1.26908,1.52561,0.00675598,0.00675598,0.00675598
390,953.376,1.19408,0.6606,0.91411,0.54511,0.5613,0.54832,0.22611,2.49218,1.25288,1.53818,0.00674138,0.00674138,0.00674138
391,955.78,1.18162,0.62249,0.91224,0.49535,0.51852,0.52555,0.20094,2.48392,1.2183,1.53583,0.00672675,0.00672675,0.00672675
392,958.271,1.20307,0.6212,0.9062,0.48727,0.57124,0.50313,0.2175,2.44786,1.22004,1.50865,0.00671211,0.00671211,0.00671211
393,960.667,1.15951,0.63935,0.93535,0.46322,0.56235,0.51345,0.22271,2.4323,1.21254,1.49484,0.00669746,0.00669746,0.00669746
394,963.043,1.20272,0.64284,0.93006,0.49575,0.58987,0.54991,0.22628,2.42271,1.21066,1.49091,0.00668278,0.00668278,0.00668278
395,965.576,1.34447,0.74753,0.93801,0.50409,0.5821,0.53108,0.22748,2.39729,1.2125,1.47124,0.0066681,0.0066681,0.0066681
396,967.988,1.11265,0.61153,0.89999,0.49391,0.57523,0.52477,0.22396,2.39844,1.23276,1.46855,0.00665339,0.00665339,0.00665339
397,970.383,1.10249,0.60375,0.9152,0.49871,0.59804,0.56147,0.24271,2.42754,1.22538,1.47631,0.00663867,0.00663867,0.00663867
398,972.802,1.13794,0.6241,0.9182,0.48359,0.60818,0.57243,0.22602,2.41925,1.23576,1.47473,0.00662393,0.00662393,0.00662393
399,975.199,1.22435,0.64631,0.94702,0.5036,0.62765,0.60281,0.24684,2.44137,1.24238,1.4868,0.00660918,0.00660918,0.00660918
400,977.594,1.12769,0.61115,0.91957,0.53824,0.62528,0.60543,0.22566,2.42161,1.21239,1.47481,0.00659442,0.00659442,0.00659442
401,980,1.08522,0.59268,0.89126,0.55283,0.57688,0.62221,0.23112,2.42996,1.25394,1.48484,0.00657963,0.00657963,0.00657963
402,982.417,1.11565,0.60797,0.90931,0.5553,0.55581,0.59942,0.21599,2.42019,1.24195,1.49748,0.00656484,0.00656484,0.00656484
403,984.846,1.10634,0.9623,0.85192,0.51828,0.56123,0.56862,0.21568,2.43829,1.2455,1.49519,0.00655002,0.00655002,0.00655002
404,987.252,1.23497,0.66045,0.92072,0.51688,0.554,0.55892,0.20781,2.4361,1.18709,1.48583,0.0065352,0.0065352,0.0065352
405,989.685,1.37716,0.74563,0.91766,0.47764,0.5271,0.52637,0.192,2.44485,1.19085,1.4975,0.00652036,0.00652036,0.00652036
406,992.081,1.03348,0.57001,0.87949,0.43941,0.53638,0.49713,0.1637,2.44618,1.27458,1.51534,0.0065055,0.0065055,0.0065055
407,994.505,1.2353,0.68926,0.90945,0.46998,0.64159,0.53601,0.18176,2.44531,1.29922,1.51952,0.00649063,0.00649063,0.00649063
408,996.914,1.09379,0.59646,0.89476,0.50104,0.64726,0.54245,0.1743,2.45044,1.32731,1.52353,0.00647574,0.00647574,0.00647574
409,999.319,1.13548,0.65192,0.93527,0.47134,0.6483,0.52162,0.16999,2.43296,1.34999,1.52025,0.00646085,0.00646085,0.00646085
410,1001.75,1.29067,0.69936,0.91019,0.4809,0.55395,0.50003,0.16596,2.41404,1.34216,1.52464,0.00644593,0.00644593,0.00644593
411,1004.16,1.0755,0.59785,0.90355,0.47541,0.60455,0.50941,0.17138,2.44686,1.30505,1.55419,0.00643101,0.00643101,0.00643101
412,1006.56,1.22522,0.65381,0.91442,0.43868,0.47455,0.44558,0.15733,2.48532,1.2781,1.57618,0.00641607,0.00641607,0.00641607
413,1008.97,1.16103,0.6362,0.92259,0.52336,0.53563,0.49415,0.16243,2.45437,1.25588,1.55461,0.00640111,0.00640111,0.00640111
414,1011.39,1.23635,0.88087,1.01059,0.50544,0.46413,0.45471,0.15732,2.47343,1.24691,1.55969,0.00638615,0.00638615,0.00638615
415,1013.8,1.31677,0.66943,0.92161,0.50032,0.47104,0.44545,0.15718,2.48867,1.23287,1.56042,0.00637116,0.00637116,0.00637116
416,1016.25,1.17002,0.64125,0.9264,0.47021,0.47542,0.43938,0.16252,2.46207,1.23181,1.54445,0.00635617,0.00635617,0.00635617
417,1018.69,1.02434,0.55503,0.88346,0.46041,0.48402,0.42612,0.16335,2.4721,1.22744,1.53971,0.00634117,0.00634117,0.00634117
418,1021.21,1.09554,0.58895,0.89739,0.43062,0.55734,0.43338,0.16546,2.47864,1.29158,1.54209,0.00632615,0.00632615,0.00632615
419,1023.74,1.18097,0.62775,0.88735,0.41752,0.57566,0.43721,0.1642,2.46265,1.32889,1.53157,0.00631112,0.00631112,0.00631112
420,1026.31,1.15769,0.62746,0.89644,0.40653,0.53663,0.46097,0.16472,2.4908,1.35154,1.55325,0.00629607,0.00629607,0.00629607
421,1029.11,1.19446,0.71148,0.91127,0.3957,0.55085,0.45414,0.17115,2.43708,1.33857,1.52905,0.00628101,0.00628101,0.00628101
422,1031.57,1.1726,0.65029,0.92568,0.38957,0.53162,0.42746,0.16757,2.4539,1.36037,1.52539,0.00626595,0.00626595,0.00626595
423,1033.99,1.19124,0.69181,0.90574,0.37504,0.53585,0.44157,0.16922,2.45293,1.32926,1.51541,0.00625087,0.00625087,0.00625087
424,1036.56,1.13398,0.62167,0.91176,0.37587,0.59731,0.4565,0.16728,2.45988,1.31986,1.51373,0.00623577,0.00623577,0.00623577
425,1038.98,1.22925,0.69944,0.92526,0.39343,0.57177,0.45118,0.15005,2.4772,1.32736,1.52998,0.00622067,0.00622067,0.00622067
426,1041.73,1.14099,0.58607,0.89471,0.43118,0.52079,0.45945,0.16189,2.47159,1.33399,1.51592,0.00620555,0.00620555,0.00620555
427,1044.15,1.20589,0.63726,0.92098,0.43586,0.53779,0.43592,0.14963,2.47073,1.28064,1.51912,0.00619043,0.00619043,0.00619043
428,1046.57,1.15735,0.62463,0.92391,0.4112,0.57079,0.43078,0.15142,2.46769,1.28701,1.51261,0.00617529,0.00617529,0.00617529
429,1048.98,1.31382,0.84025,1.01645,0.44258,0.45179,0.41313,0.14393,2.48052,1.29544,1.51832,0.00616014,0.00616014,0.00616014
430,1051.39,1.30876,0.67813,0.93645,0.49538,0.4499,0.4863,0.1568,2.50884,1.27351,1.52846,0.00614498,0.00614498,0.00614498
431,1053.79,1.12158,0.59996,0.92451,0.49635,0.54369,0.47651,0.15854,2.51794,1.29064,1.53143,0.00612981,0.00612981,0.00612981
432,1056.49,1.17136,0.62149,0.9128,0.56729,0.46765,0.51679,0.16734,2.51346,1.2956,1.53516,0.00611463,0.00611463,0.00611463
433,1059.33,1.23889,0.65799,0.89981,0.58377,0.47776,0.49733,0.16344,2.52665,1.28361,1.55468,0.00609944,0.00609944,0.00609944
434,1061.73,1.11425,0.60231,0.91464,0.59263,0.55836,0.53309,0.17813,2.51327,1.29583,1.54284,0.00608423,0.00608423,0.00608423
435,1064.16,1.19061,0.6159,0.90739,0.56996,0.56127,0.51717,0.17716,2.5172,1.317,1.55704,0.00606902,0.00606902,0.00606902
436,1066.6,1.12017,0.63234,0.91525,0.56557,0.5609,0.52572,0.19322,2.51774,1.30982,1.5503,0.0060538,0.0060538,0.0060538
437,1069.03,1.1316,0.62644,0.91405,0.52307,0.56049,0.4977,0.18061,2.48398,1.30049,1.54482,0.00603856,0.00603856,0.00603856
438,1071.92,1.0786,0.6511,0.90276,0.43707,0.59642,0.48415,0.18254,2.4419,1.299,1.5215,0.00602332,0.00602332,0.00602332
439,1074.32,1.14406,0.60431,0.9037,0.49926,0.53916,0.57285,0.19793,2.46535,1.30975,1.52892,0.00600807,0.00600807,0.00600807
440,1076.75,1.06254,0.58038,0.88639,0.5436,0.56172,0.56698,0.20413,2.48607,1.32905,1.54483,0.00599281,0.00599281,0.00599281
441,1079.19,1.23278,0.67287,0.92052,0.6002,0.57199,0.57481,0.19804,2.52122,1.35069,1.55249,0.00597754,0.00597754,0.00597754
442,1081.67,1.08643,0.58649,0.91218,0.65178,0.57674,0.60076,0.20786,2.52142,1.35912,1.553,0.00596226,0.00596226,0.00596226
443,1084.06,1.14116,0.62763,0.90357,0.59885,0.53878,0.55894,0.20411,2.53542,1.36851,1.5624,0.00594697,0.00594697,0.00594697
444,1086.46,1.26367,0.65391,0.96096,0.6258,0.55361,0.59931,0.21804,2.5287,1.37676,1.55678,0.00593167,0.00593167,0.00593167
445,1089.15,1.08337,0.62608,0.91698,0.6507,0.56818,0.64127,0.2276,2.5396,1.35292,1.55452,0.00591636,0.00591636,0.00591636
446,1091.91,1.14348,0.65705,0.90313,0.63368,0.56378,0.63793,0.22723,2.5108,1.28969,1.54707,0.00590105,0.00590105,0.00590105
447,1094.4,1.14003,0.68339,0.90011,0.59661,0.54353,0.5836,0.22082,2.50704,1.26696,1.55189,0.00588573,0.00588573,0.00588573
448,1096.82,1.04434,0.59563,0.89663,0.59922,0.53751,0.58871,0.21228,2.52641,1.29856,1.55347,0.00587039,0.00587039,0.00587039
449,1099.24,1.10419,0.61493,0.9055,0.61677,0.53827,0.57345,0.21041,2.54402,1.2588,1.58125,0.00585505,0.00585505,0.00585505
450,1101.63,1.0298,0.59427,0.89439,0.62835,0.53877,0.60504,0.22212,2.54906,1.27582,1.59324,0.00583971,0.00583971,0.00583971
451,1104.19,1.07006,0.59133,0.89568,0.62673,0.53944,0.59892,0.21993,2.5667,1.279,1.60789,0.00582435,0.00582435,0.00582435
452,1106.69,1.11862,0.62555,0.90373,0.61844,0.52954,0.58997,0.22802,2.55432,1.31505,1.59751,0.00580899,0.00580899,0.00580899
453,1109.42,1.09653,0.58365,0.90647,0.61167,0.54184,0.59499,0.23726,2.53647,1.29934,1.59331,0.00579362,0.00579362,0.00579362
454,1112.85,1.10093,0.5892,0.89575,0.63871,0.625,0.63163,0.2343,2.52206,1.33659,1.59244,0.00577824,0.00577824,0.00577824
455,1115.52,1.02609,0.55625,0.90739,0.62978,0.62669,0.62472,0.23243,2.53534,1.30975,1.59766,0.00576285,0.00576285,0.00576285
456,1118.04,1.13606,0.5904,0.91678,0.64278,0.61674,0.6227,0.22208,2.53922,1.31345,1.59078,0.00574746,0.00574746,0.00574746
457,1121.78,1.12018,0.59169,0.88983,0.58155,0.65855,0.62321,0.21826,2.54888,1.32663,1.60172,0.00573206,0.00573206,0.00573206
458,1124.25,1.03117,0.58954,0.89823,0.5776,0.68105,0.62923,0.22694,2.53741,1.31664,1.57893,0.00571666,0.00571666,0.00571666
459,1126.7,1.07605,0.60223,0.88626,0.64748,0.59973,0.64179,0.2269,2.55035,1.31293,1.58475,0.00570124,0.00570124,0.00570124
460,1129.15,1.11873,0.59105,0.91685,0.61362,0.58118,0.61779,0.22316,2.54369,1.29499,1.5914,0.00568582,0.00568582,0.00568582
461,1131.78,1.04508,0.53918,0.88939,0.62598,0.58647,0.61954,0.2254,2.51045,1.30077,1.57242,0.0056704,0.0056704,0.0056704
462,1134.34,1.09578,0.57453,0.89451,0.64999,0.59764,0.63503,0.23153,2.51657,1.30651,1.56074,0.00565497,0.00565497,0.00565497
463,1136.81,1.09022,0.5824,0.89694,0.618,0.71579,0.68727,0.24686,2.48772,1.31526,1.54368,0.00563953,0.00563953,0.00563953
464,1139.55,1.04556,0.60882,0.90692,0.60189,0.68621,0.67536,0.231,2.47343,1.33032,1.53914,0.00562409,0.00562409,0.00562409
465,1142.04,1.03018,0.55512,0.90624,0.67654,0.60394,0.67294,0.23318,2.49443,1.33812,1.54292,0.00560864,0.00560864,0.00560864
466,1144.59,1.04615,0.54672,0.88626,0.64063,0.56873,0.62642,0.23484,2.48095,1.33566,1.54306,0.00559318,0.00559318,0.00559318
467,1147.16,1.07346,0.5724,0.88044,0.6825,0.61547,0.67745,0.22546,2.45245,1.3139,1.53019,0.00557773,0.00557773,0.00557773
468,1149.71,1.06113,0.56977,0.88286,0.62916,0.63092,0.63265,0.21705,2.46663,1.30996,1.54299,0.00556226,0.00556226,0.00556226
469,1152.22,1.0531,0.612,0.88243,0.66921,0.65555,0.66365,0.2212,2.45316,1.35181,1.53769,0.00554679,0.00554679,0.00554679
470,1154.74,1.05503,0.61676,0.90458,0.6496,0.66526,0.66219,0.22665,2.48442,1.3616,1.55198,0.00553132,0.00553132,0.00553132
471,1157.26,1.08899,0.5998,0.89938,0.70577,0.60066,0.6065,0.22021,2.49891,1.37311,1.56548,0.00551584,0.00551584,0.00551584
472,1159.81,1.11151,0.58302,0.88188,0.69808,0.59976,0.61903,0.24575,2.49721,1.39146,1.56407,0.00550035,0.00550035,0.00550035
473,1162.34,1.12395,0.56735,0.88898,0.70671,0.62159,0.6379,0.22784,2.49654,1.36223,1.5585,0.00548486,0.00548486,0.00548486
474,1164.85,1.09559,0.56893,0.90387,0.67815,0.61561,0.62767,0.2361,2.50347,1.34397,1.56652,0.00546937,0.00546937,0.00546937
475,1167.33,1.10373,0.60972,0.87798,0.6597,0.61701,0.60409,0.22477,2.51601,1.34359,1.55851,0.00545387,0.00545387,0.00545387
476,1169.84,1.13142,0.62349,0.88503,0.67877,0.60452,0.6274,0.2265,2.52943,1.35718,1.56904,0.00543837,0.00543837,0.00543837
477,1172.35,1.12545,0.58875,0.89388,0.6464,0.5988,0.58799,0.2041,2.5435,1.34122,1.56725,0.00542287,0.00542287,0.00542287
478,1174.82,1.05817,0.57405,0.89161,0.67805,0.6123,0.61362,0.21308,2.53699,1.37009,1.5661,0.00540736,0.00540736,0.00540736
479,1177.35,1.06199,0.56611,0.86462,0.64494,0.6,0.583,0.18331,2.5049,1.37407,1.56372,0.00539185,0.00539185,0.00539185
480,1179.85,1.11771,0.59284,0.90686,0.62367,0.60915,0.58532,0.20415,2.51999,1.41058,1.55687,0.00537633,0.00537633,0.00537633
481,1182.37,1.17139,0.70025,0.93738,0.65254,0.58522,0.57365,0.18301,2.52759,1.39885,1.56788,0.00536081,0.00536081,0.00536081
482,1184.88,0.95833,0.51599,0.8703,0.66747,0.58026,0.59508,0.21049,2.51771,1.40601,1.56947,0.00534529,0.00534529,0.00534529
483,1187.35,1.07713,0.6103,0.91596,0.65036,0.57495,0.59083,0.1947,2.51786,1.38809,1.55951,0.00532977,0.00532977,0.00532977
484,1189.83,0.916,0.53077,0.87402,0.6392,0.56621,0.60247,0.21345,2.51351,1.37729,1.55945,0.00531424,0.00531424,0.00531424
485,1192.36,1.1391,0.59136,0.90294,0.62508,0.55529,0.62596,0.19896,2.52531,1.37592,1.56174,0.00529871,0.00529871,0.00529871
486,1194.87,1.03629,0.58543,0.90116,0.63656,0.56833,0.58992,0.19901,2.51579,1.3573,1.55472,0.00528318,0.00528318,0.00528318
487,1197.39,0.99687,0.53275,0.86134,0.66463,0.58193,0.65394,0.22708,2.51098,1.38091,1.54501,0.00526764,0.00526764,0.00526764
488,1199.89,1.17411,0.62926,0.91754,0.68536,0.56119,0.63986,0.21056,2.50491,1.35975,1.53889,0.00525211,0.00525211,0.00525211
489,1202.4,1.05561,0.54867,0.89869,0.67352,0.60648,0.67253,0.21474,2.48833,1.34048,1.52932,0.00523657,0.00523657,0.00523657
490,1204.88,0.99628,0.60888,0.85487,0.67792,0.57728,0.59383,0.19944,2.49961,1.34639,1.52244,0.00522103,0.00522103,0.00522103
491,1207.37,1.0725,0.63652,0.91222,0.65406,0.58262,0.5956,0.20246,2.48665,1.32554,1.51681,0.00520548,0.00520548,0.00520548
492,1209.9,1.06053,0.5555,0.86961,0.65832,0.57222,0.59231,0.19944,2.47286,1.31163,1.5222,0.00518994,0.00518994,0.00518994
493,1212.45,1.02466,0.61086,0.88664,0.66542,0.58608,0.64851,0.21309,2.47652,1.28936,1.53438,0.00517439,0.00517439,0.00517439
494,1214.94,1.1187,0.5814,0.89406,0.67968,0.61053,0.66895,0.20957,2.47519,1.26168,1.53934,0.00515885,0.00515885,0.00515885
495,1217.45,1.02451,0.58059,0.90336,0.6701,0.60473,0.66246,0.21764,2.46729,1.26438,1.53939,0.0051433,0.0051433,0.0051433
496,1219.91,1.0022,0.53119,0.88167,0.67985,0.61721,0.6701,0.20946,2.48171,1.27497,1.55578,0.00512775,0.00512775,0.00512775
497,1222.42,1.07214,0.57302,0.90803,0.67131,0.62297,0.66099,0.21559,2.47697,1.268,1.55715,0.0051122,0.0051122,0.0051122
498,1224.89,0.9754,0.52917,0.86781,0.66224,0.62842,0.65603,0.21575,2.45749,1.26254,1.55103,0.00509665,0.00509665,0.00509665
499,1227.49,0.98714,0.54164,0.87559,0.65518,0.60616,0.63246,0.21536,2.45739,1.30176,1.55203,0.0050811,0.0050811,0.0050811
500,1230.39,1.06591,0.59897,0.89585,0.65394,0.60666,0.63809,0.21148,2.46744,1.29541,1.5594,0.00506555,0.00506555,0.00506555
501,1232.83,0.91948,0.50417,0.88455,0.66298,0.61366,0.59904,0.20792,2.47574,1.2999,1.56282,0.00505,0.00505,0.00505
502,1235.33,0.98542,0.54617,0.87993,0.67984,0.63396,0.63557,0.22183,2.47758,1.26223,1.5567,0.00503445,0.00503445,0.00503445
503,1237.96,1.0533,0.55958,0.86503,0.6761,0.61695,0.62502,0.20016,2.4964,1.22139,1.56718,0.0050189,0.0050189,0.0050189
504,1240.47,1.17696,0.69327,0.95633,0.68595,0.62805,0.64895,0.21907,2.48157,1.21416,1.55405,0.00500335,0.00500335,0.00500335
505,1242.95,0.94951,0.52975,0.86592,0.68906,0.64723,0.6409,0.22461,2.477,1.20605,1.55327,0.0049878,0.0049878,0.0049878
506,1245.42,1.03496,0.55122,0.8792,0.69963,0.62398,0.64254,0.22333,2.46471,1.21892,1.5455,0.00497225,0.00497225,0.00497225
507,1247.88,1.08723,0.67285,0.89067,0.65337,0.61874,0.62765,0.23189,2.47237,1.23882,1.54804,0.0049567,0.0049567,0.0049567
508,1250.32,1.01465,0.61724,0.8848,0.65006,0.63224,0.63376,0.22523,2.47585,1.23539,1.54803,0.00494115,0.00494115,0.00494115
509,1252.91,1.02985,0.59379,0.9084,0.63935,0.63094,0.62624,0.22339,2.46996,1.24931,1.54937,0.00492561,0.00492561,0.00492561
510,1255.45,0.99242,0.53118,0.87977,0.63984,0.62737,0.61994,0.23111,2.47274,1.22802,1.54635,0.00491006,0.00491006,0.00491006
511,1258.1,1.10911,0.66256,0.89756,0.62503,0.6109,0.6073,0.23073,2.46544,1.23469,1.54643,0.00489452,0.00489452,0.00489452
512,1260.79,0.86892,0.50802,0.86796,0.62475,0.60199,0.59983,0.2249,2.48199,1.25278,1.55446,0.00487897,0.00487897,0.00487897
513,1263.4,1.04758,0.57007,0.88477,0.61686,0.59697,0.58176,0.22855,2.47089,1.29058,1.55582,0.00486343,0.00486343,0.00486343
514,1265.88,1.09965,0.58485,0.86604,0.63794,0.60441,0.58608,0.22886,2.48626,1.28739,1.56262,0.00484789,0.00484789,0.00484789
515,1268.42,1.07025,0.56896,0.88515,0.639,0.59863,0.5724,0.22806,2.49659,1.30234,1.56726,0.00483236,0.00483236,0.00483236
516,1270.9,0.98306,0.54361,0.87659,0.66737,0.61104,0.59174,0.21674,2.51458,1.31452,1.5718,0.00481682,0.00481682,0.00481682
517,1273.48,0.96973,0.56389,0.86575,0.66722,0.59429,0.60005,0.23076,2.50206,1.32242,1.57271,0.00480129,0.00480129,0.00480129
518,1276.12,1.00667,0.54305,0.89393,0.6804,0.58701,0.61413,0.21101,2.52719,1.31999,1.5919,0.00478576,0.00478576,0.00478576
519,1278.72,0.99548,0.53527,0.87706,0.68892,0.60829,0.64322,0.2036,2.53839,1.31301,1.59554,0.00477023,0.00477023,0.00477023
520,1281.27,1.05731,0.55239,0.87793,0.68526,0.5925,0.64256,0.22238,2.5253,1.2967,1.58638,0.00475471,0.00475471,0.00475471
521,1283.75,0.95737,0.51662,0.86818,0.68889,0.60967,0.64675,0.2067,2.51136,1.26394,1.57929,0.00473919,0.00473919,0.00473919
522,1286.37,1.01129,0.55926,0.86901,0.69076,0.61265,0.67881,0.22922,2.5124,1.26891,1.5686,0.00472367,0.00472367,0.00472367
523,1289.05,0.96257,0.51267,0.87261,0.68428,0.61762,0.64844,0.21123,2.47513,1.25974,1.55747,0.00470815,0.00470815,0.00470815
524,1291.5,1.13015,0.59793,0.8867,0.69644,0.616,0.6474,0.22326,2.45436,1.26751,1.55106,0.00469264,0.00469264,0.00469264
525,1293.95,0.88677,0.49195,0.86583,0.69482,0.62927,0.67378,0.22994,2.45011,1.29466,1.5445,0.00467713,0.00467713,0.00467713
526,1296.48,0.94902,0.54358,0.86827,0.70523,0.65671,0.67874,0.23399,2.45832,1.27172,1.55503,0.00466163,0.00466163,0.00466163
527,1298.98,1.05469,0.54021,0.88902,0.69551,0.66738,0.68582,0.23081,2.47831,1.25057,1.55722,0.00464613,0.00464613,0.00464613
528,1301.62,0.94404,0.54471,0.88131,0.71516,0.65603,0.68933,0.23939,2.48445,1.24884,1.56313,0.00463063,0.00463063,0.00463063
529,1304.14,0.89715,0.49027,0.87282,0.68089,0.59661,0.65239,0.20725,2.48765,1.23035,1.55857,0.00461514,0.00461514,0.00461514
530,1306.7,0.89715,0.51523,0.89972,0.6723,0.59926,0.60632,0.21523,2.49255,1.23175,1.56033,0.00459965,0.00459965,0.00459965
531,1309.29,0.94052,0.50426,0.87995,0.70553,0.60017,0.6716,0.22409,2.49043,1.26648,1.55716,0.00458416,0.00458416,0.00458416
532,1311.79,1.01226,0.53591,0.87665,0.70675,0.59591,0.61961,0.2157,2.49757,1.26223,1.55446,0.00456868,0.00456868,0.00456868
533,1314.24,0.95412,0.52378,0.87273,0.69046,0.59301,0.6714,0.20745,2.49985,1.28543,1.55276,0.00455321,0.00455321,0.00455321
534,1316.71,1.02875,0.54664,0.87471,0.64797,0.55697,0.62521,0.20869,2.52083,1.29896,1.55825,0.00453774,0.00453774,0.00453774
535,1319.31,0.94854,0.50642,0.85559,0.67729,0.57012,0.64456,0.20129,2.51518,1.28766,1.55776,0.00452227,0.00452227,0.00452227
536,1321.98,1.01826,0.52781,0.87328,0.6557,0.55177,0.61321,0.2031,2.51959,1.29142,1.5624,0.00450682,0.00450682,0.00450682
537,1324.59,0.92979,0.49551,0.8585,0.65156,0.55574,0.59363,0.18759,2.50879,1.24168,1.55038,0.00449136,0.00449136,0.00449136
538,1327.13,0.99898,0.52277,0.88164,0.63827,0.54868,0.60098,0.19067,2.50028,1.24974,1.54855,0.00447591,0.00447591,0.00447591
539,1329.68,1.08098,0.5605,0.86097,0.64509,0.54035,0.59715,0.19201,2.50525,1.22683,1.55747,0.00446047,0.00446047,0.00446047
540,1332.31,0.91114,0.48829,0.85931,0.64304,0.52366,0.58808,0.19304,2.49954,1.24535,1.55917,0.00444503,0.00444503,0.00444503
541,1334.81,0.93807,0.51957,0.86977,0.58618,0.49728,0.53882,0.1894,2.49794,1.22375,1.55824,0.0044296,0.0044296,0.0044296
542,1337.35,0.94311,0.55511,0.86519,0.63887,0.52138,0.58819,0.19726,2.4924,1.22885,1.55844,0.00441418,0.00441418,0.00441418
543,1339.87,0.92207,0.50465,0.85397,0.64242,0.58572,0.62012,0.20921,2.48269,1.23774,1.55954,0.00439876,0.00439876,0.00439876
544,1342.33,0.9783,0.52027,0.87848,0.63363,0.58812,0.623,0.22391,2.46357,1.26191,1.54786,0.00438334,0.00438334,0.00438334
545,1344.85,0.91413,1.38485,0.84347,0.63129,0.57985,0.56858,0.21195,2.47594,1.24693,1.55569,0.00436794,0.00436794,0.00436794
546,1347.3,0.94573,0.50081,0.86703,0.6382,0.54352,0.57627,0.19931,2.48836,1.25112,1.56408,0.00435254,0.00435254,0.00435254
547,1349.78,0.99502,0.52061,0.87903,0.63077,0.57473,0.60537,0.19679,2.49614,1.26036,1.57171,0.00433715,0.00433715,0.00433715
548,1352.32,0.98832,0.51484,0.86137,0.63442,0.5592,0.59918,0.191,2.49165,1.273,1.56793,0.00432176,0.00432176,0.00432176
549,1354.78,0.91434,0.51917,0.87369,0.58771,0.48678,0.52454,0.18431,2.49127,1.29865,1.56551,0.00430638,0.00430638,0.00430638
550,1357.28,1.05624,0.59746,0.89002,0.57729,0.52793,0.54384,0.16875,2.518,1.3304,1.57946,0.00429101,0.00429101,0.00429101
551,1359.74,0.85094,0.47371,0.85757,0.58052,0.52149,0.54337,0.18043,2.51797,1.28119,1.5651,0.00427565,0.00427565,0.00427565
552,1362.24,0.97771,0.54083,0.86233,0.63964,0.58335,0.6165,0.19753,2.50271,1.28074,1.5562,0.00426029,0.00426029,0.00426029
